KAZA TURU,KAZA TARIHI,AY,MEVSİM,KAZA SAAT,ILCE,MAHALLE,YOL,OLU SAYISI,YARALI SAYISI,TASIT SAYISI,SURUCU KUSURU,OLUS NEDENI,KAPLAMA CINSI,SERIT SAYISI,AYDINLATMA,YASAL HIZ LIMITI,ARAC CINSI,ARAC MODELI,SURUCU CINSIYET,SURUCU EGITIM DURUMU,EHLIYET YILI
Yaralamali,2/11/2013,2,kis,13,MELIKGAZI,HUNAT,MUSTAFA KEMAL PASA BULV.,,2,1,51/2-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,2000,erkek,ILKOKUL,16
Yaralamali,2/11/2013,2,kis,7,KOCASINAN,ZIYAGOKALP,KANLICA CD.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Yok,70,Minibus,1999,erkek,ILKOGRETIM,3
Yaralamali,2/11/2013,2,kis,13,KOCASINAN,YENISEHIR,TURGUT REIS CD.,,1,3,47/1-b,Coklu carpisma,Asfalt,3,Var,70,Otomobil,1988,erkek,2 YIL SURELI YUKSEK,18
Yaralamali,2/12/2013,2,kis,20,KOCASINAN,AHI EVRAN,SIVAS BULV.,,4,2,47/1-b,Yandan carpma,Asfalt,3,Var,70,Kamyonet,2003,erkek,ILKOGRETIM,14
Yaralamali,2/12/2013,2,kis,19,KOCASINAN,SANCAKTEPE,ERKILET BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,3,Var,50,Otomobil,2004,erkek,ILKOGRETIM,11
Yaralamali,2/12/2013,2,kis,13,MELIKGAZI,OSMAN KAVUNCU,AHMET GAZI AYHAN BULV.,,4,3,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1983,erkek,ILKOGRETIM,1
Yaralamali,2/12/2013,2,kis,17,KOCASINAN,SEKER,6146. SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1993,erkek,ILKOGRETIM,16
Yaralamali,2/12/2013,2,kis,8,MELIKGAZI,HISARCIK,,,3,2,52/1-b,Karsilikli carpisma,Asfalt,2,Yok,70,Otomobil,1999,erkek,ILKOKUL,23
Yaralamali,2/13/2013,2,kis,7,TALAS,MEVLANA,,,1,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,2000,kadin,LISE VE DENGI OKUL,9
Yaralamali,2/13/2013,2,kis,18,HACILAR,,,,1,2,56/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,2005,erkek,2 YIL SURELI YUKSEK,38
Yaralamali,2/13/2013,2,kis,12,TALAS,MEVLANA,,,1,2,52/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2011,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/13/2013,2,kis,21,MELIKGAZI,DANISMENTGAZI,SEYH TACETTIN CD.,,1,1,53/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1983,erkek,ILKOGRETIM,0
Yaralamali,2/13/2013,2,kis,17,TALAS,MEVLANA,MEHMET AKIF ERSOY CD.,,3,2,52/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,2
Yaralamali,2/13/2013,2,kis,15,TALAS,MEVLANA,,,1,1,67,Yayaya carpma,Asfalt,2,Var,50,Otobus,2007,erkek,ILKOGRETIM,0
Yaralamali,2/13/2013,2,kis,12,MELIKGAZI,ERENKOY,,,4,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2004,erkek,LISE VE DENGI OKUL,2
Yaralamali,2/13/2013,2,kis,22,MELIKGAZI,BATTALGAZI,DEMIRCIOGLU SK.,,1,2,57/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,ILKOGRETIM,6
Yaralamali,2/13/2013,2,kis,7,MELIKGAZI,YILDIRIM BEYAZIT,ASIK VEYSEL BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,70,Otobus,2011,erkek,LISE VE DENGI OKUL,6
Yaralamali,2/14/2013,2,kis,17,MELIKGAZI,GULTEPE,BAGOZU SK.,,2,2,52/1-a,Yandan carpma,Parke,2,Var,50,Otomobil,1985,erkek,2 YIL SURELI YUKSEK,3
Yaralamali,2/14/2013,2,kis,19,MELIKGAZI,ALPASLAN,OLGUNLAR CD.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,1994,erkek,2 YIL SURELI YUKSEK,22
Yaralamali,2/14/2013,2,kis,8,KOCASINAN,SANAYI,ATATURK BULV.,,1,1,47/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1976,erkek,ILKOKUL,16
Yaralamali,2/14/2013,2,kis,21,KOCASINAN,ERCIYESEVLER,NIYAZI BAHCECIOGLU CD.,,3,1,52/1-b,Yoldan cikma,Asfalt,3,Var,50,Otomobil,2005,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/14/2013,2,kis,15,MELIKGAZI,,17 CD.,,3,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2004,erkek,ILKOGRETIM,13
Yaralamali,2/15/2013,2,kis,13,KOCASINAN,AHI EVRAN,410. SK.,,3,2,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,2002,erkek,ILKOKUL,23
Yaralamali,2/15/2013,2,kis,20,TALAS,TABLAKAYA,,,5,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,3
Yaralamali,2/15/2013,2,kis,12,MELIKGAZI,ANBAR,18. CD.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Yok,30,Otomobil,1989,erkek,ILKOKUL,8
Yaralamali,2/15/2013,2,kis,16,MELIKGAZI,CUMHURIYET,INONU BULV.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,ILKOKUL,0
Yaralamali,2/16/2013,2,kis,23,MELIKGAZI,ERENKOY,KARADERE CD.,,3,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,1998,erkek,LISE VE DENGI OKUL,8
Yaralamali,2/16/2013,2,kis,19,MELIKGAZI,BECEN,ERCIYES BULV.,,1,4,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,1998,erkek,ILKOGRETIM,19
Yaralamali,2/16/2013,2,kis,19,KOCASINAN,MIMARSINAN,TUNA CD.,,2,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2004,erkek,LISE VE DENGI OKUL,12
Yaralamali,2/16/2013,2,kis,14,TALAS,YENIDOGAN,BILGE KAGAN CD.,,1,1,53/1-a,Yayaya carpma,Asfalt,2,Var,50,Kamyonet,2012,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,2/16/2013,2,kis,17,KOCASINAN,MEVLANA,BARIS MANCO CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Ambulans,2008,erkek,LISE VE DENGI OKUL,24
Yaralamali,2/17/2013,2,kis,16,MELIKGAZI,HISARCIK,,,7,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1994,erkek,2 YIL SURELI YUKSEK,19
Yaralamali,2/17/2013,2,kis,13,MELIKGAZI,ESENTEPE,GIRNE SEHITLERI CD.,,5,2,52/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2000,erkek,LISE VE DENGI OKUL,4
Yaralamali,2/17/2013,2,kis,9,HACILAR,AKYAZI,KAYSERI CD.,,2,2,53/1-b,Yandan carpma,Asfalt,2,Var,70,Otomobil,1992,erkek,2 YIL SURELI YUKSEK,18
Yaralamali,2/17/2013,2,kis,0,KOCASINAN,ZUMRUT,,,1,1,56/1-a,Engel/Cisim ile carpisma,Asfalt,4,Var,50,Otomobil,1998,erkek,ILKOKUL,25
Yaralamali,2/18/2013,2,kis,8,MELIKGAZI,KOCATEPE,TAHA CARIM CD.,,2,2,52/1-b,Yoldan cikma,Asfalt,3,Var,50,Kamyonet,2007,erkek,LISE VE DENGI OKUL,14
Yaralamali,2/18/2013,2,kis,8,KOCASINAN,SEYRANI,KARDES SEHIRLER CD.,,1,1,52/1-a,Yoldan cikma,Asfalt,2,Yok,50,Otomobil,1976,erkek,LISE VE DENGI OKUL,29
Yaralamali,2/18/2013,2,kis,19,KOCASINAN,HOCA AHMET YESEVI,MUSTAFA KEMAL PASA BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,70,Otomobil,1998,erkek,ILKOKUL,3
Yaralamali,2/19/2013,2,kis,8,KOCASINAN,OSMANGAZI,DADALOGLU CD.,,1,2,57/1-c,Yandan carpma,Asfalt,3,Yok,50,Otomobil,2007,kadin,2 YIL SURELI YUKSEK,4
Yaralamali,2/19/2013,2,kis,7,KOCASINAN,SEKER,,,1,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,30,Otomobil,1998,erkek,LISE VE DENGI OKUL,2
Yaralamali,2/19/2013,2,kis,10,KOCASINAN,SAHABIYE,ISTASYON CD.,,1,1,Y. 110/b-,Yayaya carpma,Asfalt,2,Var,30,Otomobil,2008,erkek,LISE VE DENGI OKUL,8
Yaralamali,2/20/2013,2,kis,9,MELIKGAZI,ESENYURT,HURRIYET CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2005,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/20/2013,2,kis,15,KOCASINAN,SAHABIYE,MUSTAFA KEMAL PASA BULV.,,3,2,52/1-a,Yandan carpma,Asfalt,4,Var,70,Kamyonet,2008,erkek,ILKOGRETIM,37
Yaralamali,2/20/2013,2,kis,23,HACILAR,AKYAZI,KAYSERI CD.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,32
Yaralamali,2/20/2013,2,kis,15,MELIKGAZI,,6 CD.,,4,2,57/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1993,erkek,ILKOGRETIM,2
Yaralamali,2/20/2013,2,kis,19,KOCASINAN,BARBAROS,ERKILET BULV.,,3,5,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2012,erkek,ILKOKUL,2
Yaralamali,2/21/2013,2,kis,9,MELIKGAZI,KOSK,,,1,1,Diger,Yayaya carpma,Asfalt,3,Var,40,Otobus,2010,erkek,ILKOKUL,26
Yaralamali,2/21/2013,2,kis,11,KOCASINAN,UGUREVLER,20. CD.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Kamyonet,2010,erkek,LISE VE DENGI OKUL,7
Yaralamali,2/21/2013,2,kis,7,MELIKGAZI,ANBAR,ANAMUR CD.,,2,2,47/1-c,Yandan carpma,Asfalt,3,Var,50,Minibus,1994,erkek,ILKOGRETIM,29
Yaralamali,2/22/2013,2,kis,14,KOCASINAN,SEKER,GAZALI CD.,,1,2,52/1-a,Yandan carpma,Sathi Kaplama,3,Var,50,Motosiklet,2007,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,2/22/2013,2,kis,8,MELIKGAZI,SELCUKLU,AHMET AYSE INCI CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Minibus,1997,erkek,ILKOGRETIM,21
Yaralamali,2/22/2013,2,kis,8,MELIKGAZI,TINAZTEPE,TAHA CARIM CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Kamyonet,2012,erkek,ILKOKUL,22
Yaralamali,2/22/2013,2,kis,13,MELIKGAZI,HUNAT,MUSTAFA KEMAL PASA BULV.,,1,1,52/1-b,Karsilikli carpisma,Asfalt,3,Var,50,Otomobil,2005,erkek,2 YIL SURELI YUKSEK,20
Yaralamali,2/22/2013,2,kis,15,KOCASINAN,MIMARSINAN,FUZULI CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2006,erkek,ILKOGRETIM,0
Yaralamali,2/22/2013,2,kis,20,MELIKGAZI,ALPASLAN,ASIK VEYSEL BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2010,erkek,2 YIL SURELI YUKSEK,29
Yaralamali,2/22/2013,2,kis,13,KOCASINAN,UGUREVLER,KOCASINAN BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2009,erkek,LISE VE DENGI OKUL,5
Yaralamali,2/23/2013,2,kis,17,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,11,2,56/1-c,Arkadan carpma,Asfalt,4,Var,70,Minibus,1997,erkek,ILKOKUL,21
Yaralamali,2/23/2013,2,kis,16,KOCASINAN,KAYABASI,KOCASINAN BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Kamyonet,2003,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/23/2013,2,kis,15,KOCASINAN,SANAYI,KOCASINAN BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,2,Var,70,Otomobil,2000,erkek,ILKOKUL,5
Yaralamali,2/24/2013,2,kis,14,KOCASINAN,SAHABIYE,NIL CD.,,1,2,52/1-a,Yandan carpma,Asfalt,4,Var,50,Otomobil,2001,erkek,2 YIL SURELI YUKSEK,30
Yaralamali,2/24/2013,2,kis,22,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,1,1,47/1-d,Yoldan cikma,Asfalt,3,Var,50,Otomobil,1982,erkek,2 YIL SURELI YUKSEK,7
Yaralamali,2/26/2013,2,kis,0,KOCASINAN,FEVZI CAKMAK,FUZULI CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2007,erkek,2 YIL SURELI YUKSEK,6
Yaralamali,2/26/2013,2,kis,13,MELIKGAZI,KOSK,TALAS BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,70,Otomobil,1999,erkek,2 YIL SURELI YUKSEK,3
Yaralamali,2/26/2013,2,kis,10,KOCASINAN,BEYAZSEHIR,GESI CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1975,erkek,2 YIL SURELI YUKSEK,27
Yaralamali,2/27/2013,2,kis,17,MELIKGAZI,OSMANLI,IPEKTEN SK.,,17,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otobus,2010,erkek,LISE VE DENGI OKUL,2
Yaralamali,2/28/2013,2,kis,7,KOCASINAN,MEVLANA,ERKILET BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,4,Var,50,Otomobil,2007,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/28/2013,2,kis,8,KOCASINAN,BARBAROS,TURGUT REIS CD.,,1,2,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,2011,kadin,ILKOGRETIM,8
Yaralamali,2/28/2013,2,kis,8,KOCASINAN,YILDIZEVLER,SIVAS BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var,70,Otomobil,2001,kadin,LISE VE DENGI OKUL,2
Yaralamali,3/1/2013,3,bahar,23,KOCASINAN,YAVUZLAR,CINARCIK CD.,,2,1,53/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,2003,erkek,ILKOGRETIM,0
Yaralamali,3/1/2013,3,bahar,19,KOCASINAN,ALSANCAK,MUSTAFA KEMAL PASA BULV.,,1,2,46/2-b,Yandan carpma,Asfalt,4,Var,50,Kamyonet,2011,erkek,ILKOGRETIM,28
Yaralamali,3/1/2013,3,bahar,17,KOCASINAN,HOCA AHMET YESEVI,KADIR HAS CD.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2012,erkek,ILKOGRETIM,23
Yaralamali,3/1/2013,3,bahar,14,MELIKGAZI,GOKKENT,NALCIK BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Kamyonet,2010,erkek,LISE VE DENGI OKUL,5
Yaralamali,3/2/2013,3,bahar,13,MELIKGAZI,SIRINTEPE,HANZADE CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Motosiklet,1995,erkek,ILKOKUL,16
Yaralamali,3/2/2013,3,bahar,12,KOCASINAN,YENISEHIR,SINASI CD.,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,1993,erkek,ILKOKUL,6
Yaralamali,3/2/2013,3,bahar,16,MELIKGAZI,ALTINOLUK,FATIH SULTAN MEHMET BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1989,erkek,ILKOKUL,1
Yaralamali,3/2/2013,3,bahar,22,HACILAR,,,,2,1,48 / 5,Yoldan cikma,Asfalt,3,Var,50,Otomobil,1991,erkek,ILKOKUL,0
Yaralamali,3/3/2013,3,bahar,12,TALAS,BAHCELIEVLER,,,1,1,73,Yayaya carpma,Asfalt,2,Var,30,Kamyonet,2011,kadin,ILKOKUL,0
Yaralamali,3/3/2013,3,bahar,14,MELIKGAZI,GOKKENT,498. SK.,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Yok,50,Otomobil,2001,erkek,ILKOGRETIM,0
Yaralamali,3/3/2013,3,bahar,14,KOCASINAN,GENERAL EMIR,ERKILET BULV.,,4,2,57/1-a,Yandan carpma,Asfalt,3,Var,70,Kamyonet,1997,erkek,LISE VE DENGI OKUL,2
Yaralamali,3/3/2013,3,bahar,20,MELIKGAZI,ERENKOY,PROF. DR. IHSAN KETIN CD.,,1,2,47/1-c,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2012,erkek,2 YIL SURELI YUKSEK,3
Yaralamali,3/3/2013,3,bahar,21,KOCASINAN,ARGINCIK,3798. CD.,,3,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2008,erkek,ILKOKUL,5
Yaralamali,3/4/2013,3,bahar,9,KOCASINAN,SEYRANI,KARDES SEHIRLER CD.,,3,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,40,Otomobil,2008,erkek,LISE VE DENGI OKUL,9
Yaralamali,3/4/2013,3,bahar,8,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Cekici,2011,erkek,ILKOKUL,18
Yaralamali,3/4/2013,3,bahar,10,TALAS,HARMAN,,,3,1,52/1-a,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Kamyonet,2011,erkek,ORTAOKUL,15
Yaralamali,3/4/2013,3,bahar,13,MELIKGAZI,,9 CD.,,1,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1990,erkek,ILKOKUL,25
Yaralamali,3/4/2013,3,bahar,14,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,3,2,53/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2005,erkek,ILKOGRETIM,5
Yaralamali,3/4/2013,3,bahar,15,KOCASINAN,MIMARSINAN,BOZANTI CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2006,erkek,LISE VE DENGI OKUL,3
Yaralamali,3/4/2013,3,bahar,16,MELIKGAZI,AYDINLIKEVLER,SOKULLU CD.,,1,2,47/1-d,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1990,erkek,ILKOGRETIM,7
Yaralamali,3/4/2013,3,bahar,19,KOCASINAN,CIRGALAN,SIVAS BULV.,,1,2,52/1-b,Duran araca carpma,Asfalt,2,Var,70,Kamyonet,2005,erkek,ILKOKUL,2
Yaralamali,3/5/2013,3,bahar,16,KOCASINAN,ZUMRUT,KADIR HAS CD.,,1,1,51/2-a,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2012,erkek,ILKOKUL,30
Yaralamali,3/6/2013,3,bahar,15,MELIKGAZI,SELIMIYE,EREN YILDIRIM BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Otobus,2004,erkek,LISE VE DENGI OKUL,13
Yaralamali,3/7/2013,3,bahar,12,MELIKGAZI,GULTEPE,KASALTI SK.,,1,2,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,2010,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,3/8/2013,3,bahar,14,KOCASINAN,BARBAROS,BAGDAT CD.,,1,2,56/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,2003,erkek,LISE VE DENGI OKUL,1
Yaralamali,3/8/2013,3,bahar,22,KOCASINAN,SANAYI,KOCASINAN BULV.,,3,2,56/1-a,Yandan carpma,Asfalt,3,Var,70,Kamyon,2011,erkek,ILKOGRETIM,15
Yaralamali,3/9/2013,3,bahar,2,MELIKGAZI,GULTEPE,MUSTAFA KEMAL PASA BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otobus,2006,erkek,ILKOKUL,16
Yaralamali,3/9/2013,3,bahar,3,MELIKGAZI,KILICASLAN,SIVAS BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,ILKOKUL,0
Yaralamali,3/9/2013,3,bahar,17,KOCASINAN,CIRGALAN,376. SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2005,erkek,ILKOKUL,8
Yaralamali,3/9/2013,3,bahar,17,MELIKGAZI,BATTALGAZI,SEBIL SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,1997,erkek,ILKOKUL,22
Yaralamali,3/10/2013,3,bahar,9,MELIKGAZI,AYDINLIKEVLER,SOKULLU CD.,,1,1,52/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,2
Yaralamali,3/10/2013,3,bahar,9,MELIKGAZI,KOSK,TALAS BULV.,,3,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otobus,2012,erkek,LISE VE DENGI OKUL,8
Yaralamali,3/10/2013,3,bahar,16,MELIKGAZI,BATTALGAZI,AHMET HILMI GUCLU CD.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Yok,50,Otomobil,1988,erkek,ILKOKUL,28
Yaralamali,3/10/2013,3,bahar,11,KOCASINAN,SAHABIYE,MUSTAFA KEMAL PASA BULV.,,3,2,52/1-a,Arkadan carpma,Asfalt,3,Var,70,Kamyonet,1990,erkek,ILKOKUL,4
Yaralamali,3/10/2013,3,bahar,23,KOCASINAN,BEYAZSEHIR,832. CD.,,3,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2012,erkek,ILKOGRETIM,8
Yaralamali,3/10/2013,3,bahar,22,MELIKGAZI,YENIKOY,ZEREN CD.,,4,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,LISE VE DENGI OKUL,25
Yaralamali,3/12/2013,3,bahar,11,MELIKGAZI,TAVLUSUN,HIZIROGLU CD.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2008,erkek,ILKOKUL,8
Yaralamali,3/12/2013,3,bahar,22,KOCASINAN,GEVHER NESIBE,ATATURK BULV.,,1,2,47/1-c,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2008,erkek,2 YIL SURELI YUKSEK,12
Yaralamali,3/13/2013,3,bahar,5,MELIKGAZI,SELCUKLU,BATTALGAZI BULV.,,1,2,47/1-c,Yandan carpma,Parke,3,Var,50,Kamyon,1995,erkek,ILKOGRETIM,2
Yaralamali,3/10/2013,3,bahar,14,KOCASINAN,SAHABIYE,KOCASINAN BULV.,,3,3,56/1-c,Arkadan carpma,Asfalt,3,Var,30,Otomobil,2012,kadin,ILKOKUL,16
Yaralamali,3/14/2013,3,bahar,12,KOCASINAN,SAHABIYE,CANKAYA CD.,,1,1,53/2,Yayaya carpma,Asfalt,2,Var,50,Otobus,2004,erkek,LISE VE DENGI OKUL,26
Yaralamali,3/14/2013,3,bahar,17,KOCASINAN,BARBAROS,KOCASINAN BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,70,Ambulans,2011,erkek,ILKOKUL,18
Yaralamali,3/14/2013,3,bahar,16,KOCASINAN,ERCIYESEVLER,GUNEY SK.,,1,2,53/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2009,erkek,ILKOKUL,2
Yaralamali,3/14/2013,3,bahar,11,MELIKGAZI,YILDIRIM BEYAZIT,ARIF CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2000,erkek,LISE VE DENGI OKUL,0
Yaralamali,3/15/2013,3,bahar,10,HACILAR,BEGENDIK,KOSE BEGENDIK CD.,,3,2,47/1-c,Yandan carpma,Asfalt,1,Var,50,Minibus,1992,erkek,ILKOKUL,24
Yaralamali,3/15/2013,3,bahar,23,KOCASINAN,MIMARSINAN,FUZULI CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2006,erkek,LISE VE DENGI OKUL,8
Yaralamali,3/16/2013,3,bahar,13,MELIKGAZI,CUMHURIYET,INONU BULV.,,2,1,74,Yayaya carpma,Asfalt,2,Var,70,Motosiklet,2007,erkek,LISE VE DENGI OKUL,4
Yaralamali,3/16/2013,3,bahar,8,KOCASINAN,SAHABIYE,KOCASINAN BULV.,,3,3,56/1-c,Arkadan carpma,Asfalt,3,Var,70,Kamyonet,1998,erkek,2 YIL SURELI YUKSEK,14
Yaralamali,3/16/2013,3,bahar,16,MELIKGAZI,GERMIR,422. SK.,,4,2,52/1-a,Yandan carpma,Asfalt,4,Var,30,Kamyonet,2003,erkek,ILKOKUL,4
Yaralamali,3/16/2013,3,bahar,22,MELIKGAZI,SELCUKLU,METIN YUKSEL CD.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2004,erkek,LISE VE DENGI OKUL,8
Yaralamali,3/16/2013,3,bahar,22,MELIKGAZI,GOKKENT,1798. SK.,,4,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1987,erkek,ILKOGRETIM,5
Yaralamali,3/16/2013,3,bahar,22,MELIKGAZI,GERMIR,SIVAS BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,1,Var,50,Otomobil,2007,erkek,LISE VE DENGI OKUL,1
Yaralamali,3/16/2013,3,bahar,22,MELIKGAZI,ALPASLAN,ASIK VEYSEL BULV.,,5,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2005,erkek,LISE VE DENGI OKUL,9
Yaralamali,3/17/2013,3,bahar,23,MELIKGAZI,ESENYURT,ERCIYES BULV.,,3,2,47/1-c,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2006,erkek,2 YIL SURELI YUKSEK,17
Yaralamali,3/17/2013,3,bahar,18,KOCASINAN,SUMER,8. CD.,,2,2,47/1-c,Yandan carpma,Asfalt,2,Var,40,Otomobil,1990,erkek,ILKOGRETIM,8
Yaralamali,3/17/2013,3,bahar,8,KOCASINAN,BEYAZSEHIR,GESI CD.,,3,2,56/1-c,Arkadan carpma,Asfalt,1,Var,30,Otobus,2000,erkek,ILKOKUL,40
Yaralamali,3/17/2013,3,bahar,12,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,3,Var,70,Otomobil,1995,erkek,ILKOGRETIM,3
Yaralamali,3/18/2013,3,bahar,23,KOCASINAN,ALSANCAK,BEKIR YILDIZ BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,70,Kamyonet,2011,erkek,2 YIL SURELI YUKSEK,17
Yaralamali,3/18/2013,3,bahar,17,KOCASINAN,SAHABIYE,,,1,1,47/1-c,Yayaya carpma,Asfalt,1,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,23
